,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
4,3,255,2299,206.1670141322122,49.351333390042136,0,2044,511,2555,0.0016445139,4492
5,3,255,2810,206.18709417799147,49.34475175968524,0,2555,511,3066,0.0027249258,4492
6,3,255,3321,206.20716884736382,49.33816665325376,0,3066,511,3577,0.0027394614,4492
7,3,255,3832,206.2272381375615,49.33157807334943,0,3577,511,4088,0.0027243183,4492
8,3,766,255,206.09744168803252,49.39132662844985,511,0,1022,511,1635.3429,1
9,3,766,766,206.11754737897584,49.38475705643276,511,511,1022,1022,0.0026845944,4492
10,3,766,1277,206.13764769938115,49.378183996770396,511,1022,1022,1533,0.0026608806,4492
11,3,766,1788,206.15774264645432,49.371607452059855,511,1533,1022,2044,0.0026779945,4492
12,3,766,2299,206.17783221740808,49.36502742489995,511,2044,1022,2555,0.002674267,4492
13,3,766,2810,206.19791640946195,49.358443917891066,511,2555,1022,3066,0.0028244122,4492
14,3,766,3321,206.21799521984215,49.35185693363521,511,3066,1022,3577,0.0026494819,4492
15,3,766,3832,206.2380686457818,49.34526647473602,511,3577,1022,4088,0.0027265023,4492
16,3,1277,255,206.1082491663456,49.40502715639191,1022,0,1533,511,0.00255254,4492
17,3,1277,766,206.1283590247275,49.39845571160048,1022,511,1533,1022,0.0028139409,4492
18,3,1277,1277,206.1484635072966,49.39188077798464,1022,1022,1533,1533,0.002777427,4492
19,3,1277,1788,206.16856261125957,49.385302358143406,1022,1533,1533,2044,0.0027408116,4492
20,3,1277,2299,206.18865633382987,49.37872045467737,1022,2044,1533,2555,0.002719756,4492
21,3,1277,2810,206.20874467222765,49.37213507018884,1022,2555,1533,3066,0.002728291,4492
22,3,1277,3321,206.22882762367996,49.36554620728165,1022,3066,1533,3577,0.002872088,4492
23,3,1277,3832,206.2489051854206,49.35895386856133,1022,3577,1533,4088,0.002929256,4492
24,3,1788,255,206.11906267983812,49.41872667954087,1533,0,2044,511,0.002506378,4492
25,3,1788,766,206.1391767057459,49.41215336114448,1533,511,2044,1022,0.0028236958,4492
26,3,1788,1277,206.159285350561,49.405576552745245,1533,1022,2044,1533,0.002850769,4492
27,3,1788,1788,206.17938861149077,49.398996256944024,1533,1533,2044,2044,0.0028095325,4492
28,3,1788,2299,206.19948648574936,49.39241247634331,1533,2044,2044,2555,0.0028579184,4492
29,3,1788,2810,206.21957897055773,49.385825213547186,1533,2555,2044,3066,0.0026454357,4492
30,3,1788,3321,206.23966606314366,49.379234471161425,1533,3066,2044,3577,0.0028250767,4492
31,3,1788,3832,206.25974776074165,49.37264025179336,1533,3577,2044,4088,0.002733789,4492
32,3,2299,255,206.1298822327959,49.43242519486597,2044,0,2555,511,0.0030573662,4492
33,3,2299,766,206.15000042631416,49.42585000203373,2044,511,2555,1022,0.0026554668,4492
34,3,2299,1277,206.17011323345469,49.41927131802088,2044,1022,2555,1533,0.0028205402,4492
35,3,2299,1788,206.1902206514255,49.41268914543014,2044,1533,2555,2044,0.0027154826,4492
36,3,2299,2299,206.21032267744152,49.40610348686584,2044,2044,2555,2555,0.0030201238,4492
37,3,2299,2810,206.23041930872446,49.39951434493394,2044,2555,2555,3066,0.0028310146,4492
38,3,2299,3321,206.25051054250275,49.392921722242065,2044,3066,2555,3577,0.0029248323,4492
39,3,2299,3832,206.27059637601175,49.3863256213994,2044,3577,2555,4088,0.0029023306,4492
40,3,2810,255,206.1407078295076,49.4461226993357,2555,0,3066,511,0.0025851657,4492
41,3,2810,766,206.16083019071831,49.43954563123646,2555,511,3066,1022,0.0026045665,4492
42,3,2810,1277,206.18094716026098,49.4329650707795,2555,1022,3066,1533,0.0026577332,4492
43,3,2810,1788,206.20105873534447,49.4263810205694,2555,1533,3066,2044,0.0025923515,4492
44,3,2810,2299,206.2211649131843,49.41979348321235,2555,2044,3066,2555,0.0028166482,4492
45,3,2810,2810,206.24126569100304,49.4132024613162,2555,2555,3066,3066,0.002797373,4492
46,3,2810,3321,206.26136106602976,49.40660795749041,2555,3066,3066,3577,0.0029221864,4492
47,3,2810,3832,206.28145103550068,49.400009974346034,2555,3577,3066,4088,0.0028312793,4492
48,3,3321,255,206.15153947426515,49.45981918991784,3066,0,3577,511,0.0024424072,4492
49,3,3321,766,206.17166600324754,49.45324024572012,3066,511,3577,1022,0.002624284,4492
50,3,3321,1277,206.19178713526642,49.44665780798826,3066,1022,3577,1533,0.0028317093,4492
51,3,3321,1788,206.21190286753136,49.44007187932869,3066,1533,3577,2044,0.002805773,4492
52,3,3321,2299,206.23201319725874,49.4334824623495,3066,2044,3577,2555,0.0027300841,4492
53,3,3321,2810,206.2521181216717,49.42688955966036,3066,2555,3577,3066,0.0028902795,4492
54,3,3321,3321,206.27221763800028,49.42029317387258,3066,3066,3577,3577,0.0029599117,4492
55,3,3321,3832,206.29231174348124,49.4136933075991,3066,3577,3577,4088,0.0028164692,4492
56,3,3832,255,206.1623771713635,49.47351466357937,3577,0,4088,511,0.0027394951,4492
57,3,3832,766,206.18250786819402,49.46693384245145,3577,511,4088,1022,0.0026729587,4492
