,healpix_5,source_id,source_id_2,ra,dec,wise_ra,wise_dec,tmass_ra,tmass_dec,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,parallax,w1,w1_error,w2,w2_error,w3,w3_error,w4,w4_error,j,j_error,h,h_error,ks,ks_error,g,bp,rp,phot_g_mean_mag_AB,phot_bp_mean_mag_AB,phot_rp_mean_mag_AB,phot_j_mean_mag_AB,phot_h_mean_mag_AB,phot_ks_mean_mag_AB,phot_w1_mean_mag_AB,phot_w2_mean_mag_AB,phot_w3_mean_mag_AB,phot_w4_mean_mag_AB
10349,10349,10349,10349,237.45039263942758,-63.42089531530999,237.45039263942758,-63.42089531530999,237.45039263942758,-63.42089531530999,3.1569419544755455,2.6904846737127643,2.176807060961883,0.0,1351.486677123579,0.0,554.4664077345373,0.0,124.7143630009146,0.0,155.74009803947249,0.0,989.2820270430782,0.0,1253.8229922893813,0.0,1057.5379323657362,0.0,304.65347099358866,198.2545750709525,488.9643268079442,2.6904846737127643,3.1569419544755455,2.176807060961883,1.4116997024326228,1.1544094261037738,1.3392601153866153,1.072970577984231,2.0403119009622133,3.660208817930875,3.418998890620987
10350,10350,10350,10350,232.53453435278863,-63.454310469314414,232.53453435278863,-63.454310469314414,232.53453435278863,-63.454310469314414,3.2465756049735974,2.712859932148443,2.1500656651401,0.0,1143.8301168469152,0.0,556.5536351739936,0.0,125.96756121032148,0.0,161.65719867087387,0.0,1111.1284647932675,0.0,1471.1044320814983,0.0,1271.458894621888,0.0,298.4393099469799,182.54492270541812,501.1569228256461,2.712859932148443,3.2465756049735974,2.1500656651401,1.2855893163618308,0.9808912402293304,1.1392441892465488,1.254096181852641,2.036232440687658,3.6493531967527106,3.378512378212136
10351,10351,10351,10351,234.51760552357848,-61.98310977995709,234.51760552357848,-61.98310977995709,234.51760552357848,-61.98310977995709,3.225359939958599,2.712733626020996,2.1543456502431777,0.0,710.749740660213,0.0,393.5365359067305,0.0,152.569404278079,0.0,179.19139732921627,0.0,1164.491458049407,0.0,1565.6879176879818,0.0,1347.6674530661269,0.0,298.4740300806483,186.14699255223275,499.1852449847622,2.712733626020996,3.225359939958599,2.1543456502431777,1.2346592320474103,0.9132369995856724,1.0760431499091085,1.7707082252593267,2.4125373539033337,3.4413313737744424,3.2667071097613425
10352,10352,10352,10352,246.10158579498642,-64.89449852917286,246.10158579498642,-64.89449852917286,246.10158579498642,-64.89449852917286,3.22834435348632,2.8578903211201068,2.420152142463813,0.0,295.95438773675573,0.0,160.31018986768217,0.0,44.98162251541589,0.0,93.7656258258726,0.0,648.3081519526985,0.0,759.3132272741403,0.0,602.0279257067766,0.0,261.1222453684731,185.63602425198974,390.7861317249272,2.8578903211201068,3.22834435348632,2.420152142463813,1.8705462936488608,1.6989475865618449,1.950958407656655,2.721938042290505,3.3875971787893766,4.767412208356836,3.9698908584814863
10353,10353,10353,10353,247.41505879743428,-63.4349885929875,247.41505879743428,-63.4349885929875,247.41505879743428,-63.4349885929875,3.139381110127763,2.770011457946503,2.3449810190040203,0.0,295.2112636455281,0.0,155.63782151606267,0.0,46.03532974023898,0.0,97.78501542037746,0.0,668.9151809062004,0.0,765.7790756503205,0.0,597.0005923530608,0.0,283.13621158278966,201.48724374288796,418.80088659105843,2.770011457946503,3.139381110127763,2.3449810190040203,1.8365723692566318,1.6897412615082876,1.9600630948920799,2.7246676905830522,3.4197121417629743,4.74227185438033,3.924319228543264
10354,10354,10354,10354,242.89126323214873,-63.489908849506826,242.89126323214873,-63.489908849506826,242.89126323214873,-63.489908849506826,2.7136999670291706,2.293413695538791,1.8458566111794719,0.0,1294.7718007949074,0.0,450.36687977286897,0.0,65.50891201940038,0.0,117.45422842200155,0.0,1099.7798672048568,0.0,1278.778988116885,0.0,1001.8987090886021,0.0,439.1718771224188,298.20849654048186,663.2196048499557,2.293413695538791,2.7136999670291706,1.8458566111794719,1.2967355871624147,1.1330112708113624,1.3979404574181604,1.1195169194752674,2.266083888091435,4.359249033319651,3.725328359363946
10355,10355,10355,10355,243.9470370494727,-61.94727829111277,243.9470370494727,-61.94727829111277,243.9470370494727,-61.94727829111277,3.083302935291073,2.6681224298809134,2.1923041128577507,0.0,414.9977482583851,0.0,226.0468531899374,0.0,65.42360652853175,0.0,129.1456073797708,0.0,860.3765607127234,0.0,1034.9509694704482,0.0,829.7379268930265,0.0,310.9932966379304,212.1674837931596,482.03475787690684,2.6681224298809134,3.083302935291073,2.1923041128577507,1.5632785740813349,1.3627005607659983,1.6026476451950034,2.354885649313811,3.0145038360594905,4.360663796802902,3.6223009021658665
10356,10356,10356,10356,248.53366988665235,-61.891573015830026,248.53366988665235,-61.891573015830026,248.53366988665235,-61.891573015830026,2.981792982885521,2.605287722804901,2.149229194699874,0.0,473.041793856628,0.0,247.19455075205994,0.0,56.700948728116934,0.0,111.94238636605691,0.0,823.8773129559709,0.0,961.4409360933616,0.0,764.8197510105343,0.0,329.52237635344676,232.96077737388484,501.5431717802209,2.605287722804901,2.981792982885521,2.149229194699874,1.6103436402756346,1.4426934762148864,1.6911022629827137,2.21275121771434,2.9174027680639973,4.516024185927392,3.7775135978129164
10357,10357,10357,10357,249.74833012713137,-60.505021406721525,249.74833012713137,-60.505021406721525,249.74833012713137,-60.505021406721525,3.1686480998065747,2.7778436322685085,2.3324962752819483,0.0,357.3928709177863,0.0,197.38358988930116,0.0,76.30250855979945,0.0,141.30941461986885,0.0,727.4195380381274,0.0,868.9335393333985,0.0,698.8492315080468,0.0,281.1011012997729,196.12852404139315,423.6444193982486,2.7778436322685085,3.1686480998065747,2.3324962752819483,1.7455375956098163,1.5525335985922517,1.7890412701731275,2.5171352870461803,3.1617223915364105,4.193652959314322,3.5245722567152704
10358,10358,10358,10358,245.20432829576538,-60.422118367444675,245.20432829576538,-60.422118367444675,245.20432829576538,-60.422118367444675,3.1718739572555448,2.7043888323592595,2.1897270653169922,0.0,1393.6929433136174,0.0,668.3720672505088,0.0,123.01607033421979,0.0,180.0979792324228,0.0,1050.7919495927931,0.0,1335.4401278774028,0.0,1133.5503976476061,0.0,300.77689179624576,195.5466665900728,483.18024965602615,2.7043888323592595,3.1718739572555448,2.1897270653169922,1.3462081578078475,1.0859389450992865,1.2638979159418255,1.0395822472907454,1.837454271319956,3.675095375840879,3.261227900254492
10359,10359,10359,10359,246.41240742828597,-58.874417743483164,246.41240742828597,-58.874417743483164,246.41240742828597,-58.874417743483164,3.0252982558401147,2.6057199164224114,2.1219607769706785,0.0,573.3105603987191,0.0,354.07222981503315,0.0,108.01645431583917,0.0,166.2566304975985,0.0,1032.3406048857507,0.0,1296.9082409494238,0.0,1076.9128104559852,0.0,329.39123112192885,223.8106237869645,514.2990110481493,2.6057199164224114,3.0252982558401147,2.1219607769706785,1.3654424757224115,1.1177268752467189,1.3195486421047775,2.0040251460837633,2.5272703349759134,3.8162752067858046,3.348052563842627
10360,10360,10360,10360,239.22705532325384,-62.01245699481211,239.22705532325384,-62.01245699481211,239.22705532325384,-62.01245699481211,3.1787494348703387,2.6895635145350063,2.156075977068766,0.0,816.546622996108,0.0,586.3728822617951,0.0,144.88195219532295,0.0,171.0275854599162,0.0,1072.916164900014,0.0,1416.7366006333941,0.0,1214.0871386083434,0.0,304.912054451553,194.312270323063,498.39033209125364,2.6895635145350063,3.1787494348703387,2.156075977068766,1.3235855285980236,1.0217772154624107,1.1893753538713216,1.620047532425854,1.979565306338471,3.4974642770079045,3.317334588832315
10361,10361,10361,10361,240.7390262187421,-60.40239526343482,240.7390262187421,-60.40239526343482,240.7390262187421,-60.40239526343482,2.974209632169713,2.5474050272361772,2.0536555083534367,0.0,572.2868662417351,0.0,301.95000141601463,0.0,82.4696785417591,0.0,133.5419121124002,0.0,1082.6060109738387,0.0,1363.7674733147428,0.0,1119.9676814455631,0.0,347.56656285495586,234.59359312632338,547.6937646885584,2.5474050272361772,2.974209632169713,2.0536555083534367,1.3138239147419855,1.0631491798897397,1.2769862736200057,2.0059655521615447,2.700162410047529,4.109264245670877,3.5859560240919146
10362,10362,10362,10362,236.30292179266027,-60.44134183905484,236.30292179266027,-60.44134183905484,236.30292179266027,-60.44134183905484,3.353624327445419,2.776378608019699,2.1763773140697324,0.0,758.8558057953826,0.0,417.6838130317601,0.0,137.33813489175975,0.0,158.97194810554,0.0,1214.5797835696799,0.0,1648.30247951164,0.0,1433.6565391855806,0.0,281.48065748934283,165.40562285501264,489.157902826225,2.776378608019699,3.353624327445419,2.1763773140697324,1.1889348797387296,0.857407720176349,1.0088872001268179,1.6996018471409124,2.347880887772095,3.5555221369977,3.3966987592898032
10363,10363,10363,10363,237.8257661553958,-58.88517121739381,237.8257661553958,-58.88517121739381,237.8257661553958,-58.88517121739381,3.1201186679956487,2.570187243811297,1.9626531346396705,0.0,1041.6341485879552,0.0,595.0631608207809,0.0,154.96996759576956,0.0,159.27587053300033,0.0,1549.8109940535476,0.0,2150.1417418577284,0.0,1858.6417625573768,0.0,340.34948867335083,205.09380046642434,595.5781359450986,2.570187243811297,3.1201186679956487,1.9626531346396705,0.9243031565817654,0.568832273841668,0.7270107718545393,1.3557119769411212,1.9635923380309954,3.4243811444319983,3.3946250314342166
10364,10364,10364,10364,242.14710458000835,-58.8471930955616,242.14710458000835,-58.8471930955616,242.14710458000835,-58.8471930955616,3.0255179016423117,2.534223294312574,1.9935932464221464,0.0,1114.966574585572,0.0,926.707091157029,0.0,213.50010483866896,0.0,232.95075034122073,0.0,1319.4773933107024,0.0,1766.5710052153677,0.0,1528.0867874596022,0.0,351.81202713392105,223.76535119528745,578.8455533637178,2.534223294312574,3.0255179016423117,1.9935932464221464,1.0989951154372672,0.7821722548235037,0.9396299484249608,1.2818453801732579,1.4826437843685918,3.0765047684493343,2.981839715845508
10365,10365,10365,10365,243.5678635301364,-57.471744532278215,243.5678635301364,-57.471744532278215,243.5678635301364,-57.471744532278215,2.924965654925895,2.4338071448322047,1.8906045417212907,0.0,872.6860176263781,0.0,481.270061972281,0.0,142.1796744203482,0.0,165.4349102538637,0.0,1461.5035515740226,0.0,1953.6861157562814,0.0,1662.2883330965344,0.0,385.90210013140603,245.47865666767743,636.4410496262633,2.4338071448322047,2.924965654925895,1.8906045417212907,0.9880003123347407,0.6728630247071798,0.8482341081006357,1.5478549558559553,2.1940278833332494,3.517906211512387,3.353432099552059
10366,10366,10366,10366,239.3618566604181,-57.43370621278717,239.3618566604181,-57.43370621278717,239.3618566604181,-57.43370621278717,3.253780336008165,2.63351355415098,1.9893026386892911,0.0,1185.3995952055247,0.0,644.30263240008,0.0,215.73528717463992,0.0,201.89090450035675,0.0,1666.0890304989491,0.0,2396.4496547039885,0.0,2133.1519137035107,0.0,321.066192893989,181.33760085377256,581.1375585538876,2.63351355415098,3.253780336008165,1.9893026386892911,0.845754487483168,0.45107922589591887,0.5774455372626583,1.2153380635035038,1.8772752356784714,3.065197032099624,3.1372081156458993
10367,10367,10367,10367,240.84300021663034,-55.93883435560325,240.84300021663034,-55.93883435560325,240.84300021663034,-55.93883435560325,3.2110105241039237,2.5665312426473754,1.9057927114225741,0.0,2102.0779628972173,0.0,1103.7076473752418,0.0,304.2683377472847,0.0,277.29875748109873,0.0,2031.668471711542,0.0,3111.2667246527194,0.0,2932.0403457267244,0.0,341.4974797524906,188.623496187771,627.5999718437287,2.5665312426473754,3.2110105241039237,1.9057927114225741,0.6303678972855735,0.1676568895543067,0.2320751449289702,0.5933779517064544,1.2928648707423465,2.6918580952553155,2.7926301910058644
10368,10368,10368,10368,184.91661829141154,-76.857243465298,184.91661829141154,-76.857243465298,184.91661829141154,-76.857243465298,4.246652599108111,3.7175889162783697,3.1443019389656257,0.0,857.0406350395488,0.0,398.04740430903036,0.0,83.51723698071446,0.0,108.95608490376449,0.0,420.6260270779632,0.0,564.2911429121557,0.0,469.75814298329834,0.0,118.29446746000653,72.66728935040246,200.5761192929108,3.7175889162783697,4.246652599108111,3.1443019389656257,2.3402596449431847,2.0212419158567254,2.2203142073019,1.5674964657431216,2.4001630094898934,4.095559704912191,3.8068712764095203
10369,10369,10369,10369,193.73782091401802,-75.20955868152586,193.73782091401802,-75.20955868152586,193.73782091401802,-75.20955868152586,4.021032838880851,3.5720678639243424,3.06223976788928,0.0,217.329269582645,0.0,113.52267966239005,0.0,26.435249020316224,0.0,69.51155170819797,0.0,376.1565902973025,0.0,450.5453518686424,0.0,353.6513840984278,0.0,135.2610811453323,89.45134281607605,216.32369519207128,3.5720678639243424,4.021032838880851,3.06223976788928,2.4615783122493635,2.2656537160687904,2.5285615946598066,3.0572044490146,3.762293415157857,5.3445414854528455,4.294857541537511
10370,10370,10370,10370,184.85516932852047,-75.31708587081702,184.85516932852047,-75.31708587081702,184.85516932852047,-75.31708587081702,4.157453545943193,3.6779048842433495,3.1613580952631564,0.0,225.17191987849986,0.0,151.30205874271286,0.0,33.672110579841394,0.0,65.24363008098811,0.0,373.82062922625937,0.0,451.61394141821313,0.0,368.2538549157189,0.0,122.69815894674751,78.8893870326188,197.44982897254616,3.6779048842433495,4.157453545943193,3.1613580952631564,2.468341839576482,2.2630816494432704,2.4846317455659275,3.0187144231194463,3.4503879064040817,5.081824152566212,4.363654708277627
10371,10371,10371,10371,192.341634370526,-73.82465812147943,192.341634370526,-73.82465812147943,192.341634370526,-73.82465812147943,3.773653737699057,3.3301285206852302,2.8439887376011166,0.0,215.72112103262552,0.0,117.82502880386716,0.0,31.840161804498806,0.0,77.7764643035896,0.0,462.9337453679442,0.0,555.5709270386611,0.0,438.4962170679589,0.0,169.02408427377918,112.34105678012392,264.48710620990107,3.3301285206852302,3.773653737699057,2.8439887376011166,2.2362029008571653,2.038151222297542,2.295085372413025,3.0652683287264892,3.721906113498389,5.142561834856146,4.172879509115093
10372,10372,10372,10372,200.27457243810804,-73.9335495467358,200.27457243810804,-73.9335495467358,200.27457243810804,-73.9335495467358,3.6601342717402856,3.191133947884617,2.6871657223054193,0.0,1094.060040448795,0.0,468.45284989276036,0.0,55.0744592445979,0.0,85.1479247641039,0.0,546.9711858210588,0.0,683.2200666644268,0.0,574.6329018799318,0.0,192.10842915367246,124.72292613052524,305.58618105979747,3.191133947884617,3.6601342717402856,2.6871657223054193,2.0550888787209045,1.8135984664766074,2.0015237778484583,1.30239710972287,2.223335286550297,4.547624395826107,4.074564830629877
10373,10373,10373,10373,206.11322267361732,-72.29773373441361,206.11322267361732,-72.29773373441361,206.11322267361732,-72.29773373441361,3.672435370535683,3.170404395210408,2.618153178767672,0.0,1782.3887477354797,0.0,643.6577311426656,0.0,78.16248987286303,0.0,118.2220474939596,0.0,724.3582743576118,0.0,953.1228549734492,0.0,814.1824019986155,0.0,195.81152146407186,123.31782371335345,325.64073663461346,3.170404395210408,3.672435370535683,2.618153178767672,1.750116436404876,1.452127790906225,1.6231957220909132,0.7724939205239583,1.878362524887061,4.167504036451784,3.71825380838163
10374,10374,10374,10374,198.66581961202763,-72.36963445662596,198.66581961202763,-72.36963445662596,198.66581961202763,-72.36963445662596,3.4226850975882464,3.0025277151182763,2.5282893035137253,0.0,313.4745977648587,0.0,160.31323499492686,0.0,39.369692893330836,0.0,83.55704033780431,0.0,610.5365549773885,0.0,746.1996783197095,0.0,589.5703956290067,0.0,228.55404606284566,155.21223797482713,353.7400872440935,3.0025277151182763,3.4226850975882464,2.5282893035137253,1.9357208204947511,1.7178623562894524,1.9736608300780532,2.659494115532331,3.3875765551877226,4.9120949323698655,4.095042378757925
10375,10375,10375,10375,204.23914986543025,-70.83338379735322,204.23914986543025,-70.83338379735322,204.23914986543025,-70.83338379735322,3.667004026922193,3.158767578079317,2.620073700503478,0.0,313.4425379412708,0.0,178.68742754500997,0.0,50.474053490888465,0.0,93.43827647249215,0.0,638.9775018370308,0.0,790.0104419529392,0.0,642.3371330182651,0.0,197.92149774691757,123.93626081000185,325.0652309900936,3.158767578079317,3.667004026922193,2.620073700503478,1.8862860823036955,1.6559179209746189,1.8805924275710666,2.659605162141956,3.2697650084939998,4.6423295409181335,3.9736879524785227
10376,10376,10376,10376,184.31947879875736,-73.7955615805074,184.31947879875736,-73.7955615805074,184.31947879875736,-73.7955615805074,4.005910722415168,3.500077094071732,2.9668966882337777,0.0,223.2102116119754,0.0,125.51867757282845,0.0,32.19565612791781,0.0,72.704332144526,0.0,452.9458810413893,0.0,550.5422732031947,0.0,445.83219135756997,0.0,144.53371391115684,90.70593638395465,236.17902461958354,3.500077094071732,4.005910722415168,2.9668966882337777,2.259884213340788,2.0480233206405822,2.2770714411187445,3.0282148520099144,3.653229112483821,5.130506799559747,4.246099276483486
10377,10377,10377,10377,191.45557639952338,-72.32818534751543,191.45557639952338,-72.32818534751543,191.45557639952338,-72.32818534751543,3.2354896158982305,2.8251435519262094,2.3651527328041357,0.0,324.68227049548074,0.0,162.84872436343426,0.0,41.647696308902454,0.0,91.35460668823374,0.0,651.2366038776429,0.0,762.0908489657124,0.0,593.8196675008908,0.0,269.1178962920164,184.4183591683564,411.09188787308955,2.8251435519262094,3.2354896158982305,2.3651527328041357,1.8656529929041987,1.694983133157983,1.9658635563175189,2.621353564208041,3.3705390975695586,4.851022540144865,3.9981738695789417
10378,10378,10378,10378,183.28455998274708,-72.60397906928812,183.28455998274708,-72.60397906928812,183.28455998274708,-72.60397906928812,3.679714870312109,3.207518525271727,2.683530405492709,0.0,1009.0450205072311,0.0,381.3349834649944,0.0,43.449834653680995,0.0,82.82334697078356,0.0,647.226283132739,0.0,846.2872973416657,0.0,686.4010946012622,0.0,189.23113309856797,122.49378430365647,306.6110749929238,3.207518525271727,3.679714870312109,2.683530405492709,1.8723596370658466,1.5812054444443042,1.808555081477527,1.3902236410933586,2.446733377394902,4.805029679748907,4.104618058057541
10379,10379,10379,10379,189.81015483067802,-71.2633083012324,189.81015483067802,-71.2633083012324,189.81015483067802,-71.2633083012324,2.9874760744537383,2.785538276692691,2.4946048610604254,0.0,327.74097330895,0.0,180.57974477084397,0.0,56.03513779176005,0.0,102.61824094962931,0.0,623.7981705812624,0.0,778.6722030549276,0.0,643.3811353287258,0.0,279.11597216822923,231.74457172015386,364.88671832730404,2.785538276692691,2.9874760744537383,2.4946048610604254,1.9123897580912557,1.6716133210460997,1.8788291931466228,2.6111731521923183,3.2583274128468256,4.528848889471174,3.871938585398648
10380,10380,10380,10380,196.62932638252147,-71.11929610185175,196.62932638252147,-71.11929610185175,196.62932638252147,-71.11929610185175,2.8820850895078465,2.3834476619788116,1.9188178449438276,0.0,1716.3246165042651,0.0,763.0262309667296,0.0,77.47088912383717,0.0,113.28278400392267,0.0,1066.0165959351489,0.0,1253.161633209901,0.0,1001.0750863439247,0.0,404.22292021572406,255.3676995420552,620.1158929496593,2.3834476619788116,2.8820850895078465,1.9188178449438276,1.33059008520853,1.1549822748610357,1.398833366836545,0.8135014214285512,1.6936513295286257,4.177153649151205,3.7645902160786484
10381,10381,10381,10381,202.21149999889778,-69.58271314505106,202.21149999889778,-69.58271314505106,202.21149999889778,-69.58271314505106,3.228501652201005,2.8353143889394943,2.3626252013585702,0.0,410.1118223901227,0.0,216.83658934909005,0.0,58.686548004283594,0.0,111.19051597276295,0.0,791.9661065341628,0.0,985.0188411855535,0.0,810.354198182701,0.0,266.6086552947677,185.60913172252012,412.0500009301166,2.8353143889394943,3.228501652201005,2.3626252013585702,1.6532335108626262,1.4163886558761218,1.6283127839967975,2.3677442775567874,3.059668581030248,4.478653588321279,3.7848306361193913
10382,10382,10382,10382,195.97229621879598,-69.40780513846131,195.97229621879598,-69.40780513846131,195.97229621879598,-69.40780513846131,3.337072953698022,2.862789561280217,2.346626269722641,0.0,961.714339315514,0.0,1240.7676707298474,0.0,209.16047916570804,0.0,220.76294128638946,0.0,816.8009447661497,0.0,997.87408871203,0.0,837.2827118309687,0.0,259.9466204005714,167.94644622114663,418.16674483197795,2.862789561280217,3.337072953698022,2.346626269722641,1.61970942146763,1.4023106358280168,1.5928196899714022,1.442384771262578,1.165773827409379,3.09880092979021,3.0401845708535546
10383,10383,10383,10383,200.61489459089177,-67.90619275433697,200.61489459089177,-67.90619275433697,200.61489459089177,-67.90619275433697,3.0499224236983995,2.6870796566908073,2.2325815442256847,0.0,546.6157794352795,0.0,298.7963075684111,0.0,82.9115776526018,0.0,122.9288372585411,0.0,968.7510577302588,0.0,1245.638207780508,0.0,1056.8144407706593,0.0,305.61040564106565,218.7917946008446,464.4803891096471,2.6870796566908073,3.0499224236983995,2.2325815442256847,1.4344695257530153,1.1615201975237515,1.3400031524122795,2.0557945886576316,2.7115619342481256,4.103462052407098,3.6758655655017707
10384,10384,10384,10384,211.21941740994723,-70.85468758706874,211.21941740994723,-70.85468758706874,211.21941740994723,-70.85468758706874,3.612069929514833,3.1466373664887044,2.6418013356565755,0.0,293.36361724556605,0.0,156.38034340601496,0.0,44.989027860818595,0.0,110.93015771834773,0.0,579.6638353424084,0.0,712.1930150025096,0.0,576.875201586941,0.0,200.1451420914594,130.36830775140513,318.6247191986794,3.1466373664887044,3.612069929514833,2.6418013356565755,1.9920594849759787,1.7685057252107956,1.9972953246683982,2.7314843701416107,3.4145445937722956,4.767233477813109,3.7873759238478124
10385,10385,10385,10385,215.4245930009214,-69.28073410771351,215.4245930009214,-69.28073410771351,215.4245930009214,-69.28073410771351,3.481438557495296,3.008191604025324,2.4863584867263224,0.0,1748.7440272070946,0.0,965.6068410996958,0.0,148.83438932661477,0.0,192.59917790774088,0.0,810.003945384136,0.0,1067.3467076502636,0.0,926.1815813493185,0.0,227.3648676002053,147.03630384111358,367.6686541027732,3.008191604025324,3.481438557495296,2.4863584867263224,1.628782164363912,1.3292362130104163,1.4832596497985566,0.7931843895496886,1.437999165061246,3.4682417753150983,3.1883639273861064
10386,10386,10386,10386,208.98061720277911,-69.39340074647073,208.98061720277911,-69.39340074647073,208.98061720277911,-69.39340074647073,3.347782287419636,2.9009789168788958,2.398013403262296,0.0,658.3218625846067,0.0,393.1538549719494,0.0,81.60432774402776,0.0,116.96104793795348,0.0,798.6990610864505,0.0,1008.3746847532115,0.0,854.5575260289852,0.0,250.96226957661838,166.29802254163934,398.8362633005161,2.9009789168788958,3.347782287419636,2.398013403262296,1.6440420652591659,1.3909451645546103,1.5706467416733831,1.8539043048408423,2.4135936540268688,4.120717021451406,3.7298968730322324
10387,10387,10387,10387,212.95858794059293,-67.95525944445374,212.95858794059293,-67.95525944445374,212.95858794059293,-67.95525944445374,3.3149749739723537,2.841689459525372,2.3218225997428457,0.0,477.92762900063985,0.0,259.69738502600813,0.0,74.98526695279453,0.0,120.68423069421921,0.0,875.4598980221638,0.0,1110.2182273079484,0.0,926.6390194062674,0.0,265.0478075834307,171.3996814376782,427.82972958765026,2.841689459525372,3.3149749739723537,2.3218225997428457,1.5444093568655823,1.286479116996344,1.4827235406148045,2.2015946554636727,2.863831058488282,4.212560145175621,3.69587368411658
10388,10388,10388,10388,218.94056496285307,-67.8848471956929,218.94056496285307,-67.8848471956929,218.94056496285307,-67.8848471956929,3.235833365557518,2.808163793445285,2.3088244206051725,0.0,447.36971021315225,0.0,246.10160441569874,0.0,70.57305318438434,0.0,130.106658056901,0.0,839.7155258919107,0.0,1066.5606745340467,0.0,874.1974102862414,0.0,273.35969587696644,184.35998061054596,432.98238841479713,2.808163793445285,3.235833365557518,2.3088244206051725,1.5896695421668907,1.330036083387303,1.5459762109853417,2.273333559385935,2.9222138874555768,4.278402733464151,3.614251195886869
10389,10389,10389,10389,222.2218701265072,-66.44647801649471,222.2218701265072,-66.44647801649471,222.2218701265072,-66.44647801649471,2.9721265767587006,2.621273965733387,2.157048102689842,0.0,533.278295019918,0.0,290.9460710163386,0.0,80.19393172462021,0.0,131.93326836777857,0.0,991.6352003417384,0.0,1250.0844250519867,0.0,1052.8580932644766,0.0,324.7060747683287,235.04410820107154,497.9442926449674,2.621273965733387,2.9721265767587006,2.157048102689842,1.4091201634060484,1.1576516392877014,1.3440754003014055,2.0826152304839205,2.740468758037956,4.139646233847592,3.5991141967528666
10390,10390,10390,10390,216.4291423936178,-66.34516080345067,216.4291423936178,-66.34516080345067,216.4291423936178,-66.34516080345067,3.0209307440773436,2.5621072251604726,2.043444656037803,0.0,862.9938258933674,0.0,569.133553847076,0.0,132.33793961813413,0.0,146.15593725178272,0.0,1227.334940939219,0.0,1641.1516123959618,0.0,1403.0232512259665,0.0,342.8918083084688,224.71274367259372,552.8688706018291,2.5621072251604726,3.0209307440773436,2.043444656037803,1.1775922542432875,0.862128240564326,1.032337829208391,1.559980778354018,2.0119645234108248,3.595789078028864,3.4879588443121534
10391,10391,10391,10391,219.69960413229197,-64.92358980591926,219.69960413229197,-64.92358980591926,219.69960413229197,-64.92358980591926,3.169557109465651,2.6543666848619374,2.0895051229717687,0.0,730.967420640413,0.0,391.6365193460352,0.0,117.08969689624477,0.0,173.50212643841377,0.0,1227.841308856334,0.0,1634.0024837836302,0.0,1395.963518060308,0.0,314.95849464033176,195.96438830464766,529.9049187688632,2.6543666848619374,3.169557109465651,2.0895051229717687,1.17714439882893,0.8668682191223738,1.0378148284084467,1.7402549480000156,2.417792044655788,3.72870329558058,3.301737995341126
10392,10392,10392,10392,207.1487081196188,-67.89400436477459,207.1487081196188,-67.89400436477459,207.1487081196188,-67.89400436477459,3.147714602448522,2.636714995195798,2.079332563622579,0.0,1641.2603017307763,0.0,1319.0118813582662,0.0,206.94908808454684,0.0,192.1643472808425,0.0,1160.8283223037688,0.0,1518.3573990335656,0.0,1308.222029468617,0.0,320.120879881528,199.94666236786387,534.8930740375866,2.636714995195798,3.147714602448522,2.079332563622579,1.2380800109231576,0.9465649746605571,1.108296354880439,0.8620563373730086,1.0993782310258764,3.1103412074141756,3.190817962265429
10393,10393,10393,10393,210.86461919364774,-66.42195011861972,210.86461919364774,-66.42195011861972,210.86461919364774,-66.42195011861972,3.136421527940799,2.6558050147393466,2.1231869943505295,0.0,683.3164329560091,0.0,372.4986958905538,0.0,118.37728218097594,0.0,184.7136869467022,0.0,1145.3263881276262,0.0,1502.195507842584,0.0,1281.8477467058171,0.0,314.54152937934447,202.03722221681977,513.7184958206943,2.6558050147393466,3.136421527940799,2.1231869943505295,1.2526768327348012,0.9581838526644155,1.130408889251024,1.8134453372014043,2.472188108420279,3.7168290879959534,3.233752307349647
10394,10394,10394,10394,205.34513165799032,-66.4123300388246,205.34513165799032,-66.4123300388246,205.34513165799032,-66.4123300388246,3.2824632193041356,2.7271289112532866,2.1409772839446584,0.0,773.4302093349058,0.0,427.6633874887016,0.0,142.8357944242876,0.0,175.38945209181318,0.0,1239.1059491628116,0.0,1688.226284493283,0.0,1457.4138000475175,0.0,294.54281660253275,176.60976484785243,505.3695681161395,2.7271289112532866,3.2824632193041356,2.1409772839446584,1.1672288947346807,0.8314233558868338,0.9910428062950611,1.678947172164925,2.3222448208872954,3.5129073635254535,3.289991321553593
10395,10395,10395,10395,209.08171670440956,-65.03939430799167,209.08171670440956,-65.03939430799167,209.08171670440956,-65.03939430799167,3.24584847551883,2.666325100976911,2.05797117640779,0.0,1423.0143115733888,0.0,1786.914477655981,0.0,454.276055467714,0.0,512.4653379875858,0.0,1514.032647377841,0.0,2199.5024423889918,0.0,1992.5763204165514,0.0,311.5085416331307,182.66721599000914,545.5210702039351,2.666325100976911,3.24584847551883,2.05797117640779,0.9496618998983593,0.5441888785852971,0.6514625877518583,1.01697683024239,0.7697405812021518,2.2567003847535503,2.125838759972252
